deepfm,xgb,lgb,cb,gbm,rf,v7
0.7455858265865691,0.7379240034833239,0.7307753231482889,0.7191893808300931,0.7313109211597342,0.6927482332403327,0.7493177113325278
0.7565341379124139,0.7452709452585318,0.7388550975784449,0.727777689807389,0.7407322467671624,0.6985362019675243,0.758576731469023
0.7548223131968077,0.7477223454393835,0.7404416682267086,0.7281001449453557,0.7430026244037444,0.7007707954984581,0.7603586997482786
0.753677398078301,0.744250506430767,0.7369863859211022,0.7258504620972669,0.7387163966250263,0.6980295975386113,0.7560493122290726
0.7534321357759493,0.7438440053228578,0.7353732312238352,0.7252602119310283,0.7382225553065039,0.6979053455875468,0.7547466266450638
